Teste,Year,Month,Day,Time,Amount,Merchant Name,Is Fraud?,Swipe Transaction,Online Transaction,Chip Transaction
382,2003,2,4,1683280200.0,53.13,4722913068560264812,No,True,False,False
383,2003,2,4,1683281760.0,34.42,-5475680618560174533,No,True,False,False
384,2003,2,6,1683280500.0,44.78,-5475680618560174533,No,True,False,False
385,2003,2,6,1683304140.0,10.11,7069584154815291371,No,True,False,False
386,2003,2,7,1683279900.0,25.27,-34551508091458520,No,True,False,False
387,2003,2,9,1683303420.0,10.24,2027553650310142703,No,True,False,False
388,2003,2,10,1683256140.0,14.68,3527213246127876953,No,True,False,False
389,2003,2,10,1683277200.0,136.52,5817218446178736267,No,True,False,False
390,2003,2,10,1683279480.0,58.73,1913477460590765860,No,True,False,False
391,2003,2,10,1683279960.0,52.21,4060646732831064559,No,True,False,False
392,2003,2,12,1683289020.0,120.69,-245178307025547046,No,True,False,False
393,2003,2,12,1683318360.0,15.45,-245178307025547046,No,True,False,False
394,2003,2,12,1683332880.0,71.68,-4500542936415012428,No,True,False,False
395,2003,2,13,1683277980.0,118.9,1913477460590765860,No,True,False,False
396,2003,2,13,1683303660.0,8.94,-4500542936415012428,No,True,False,False
397,2003,2,14,1683290100.0,53.93,3952145593743244256,No,True,False,False
398,2003,2,16,1683278940.0,161.63,5817218446178736267,No,True,False,False
399,2003,2,16,1683279060.0,33.39,4060646732831064559,No,True,False,False
400,2003,2,17,1683324780.0,185.66,8528733969764750207,No,False,True,False
401,2003,2,17,1683328380.0,78.35,-1605794445852049456,No,True,False,False
402,2003,2,18,1683277380.0,117.76,-34551508091458520,No,True,False,False
403,2003,2,18,1683330480.0,46.18,-2474135582844411583,No,True,False,False
404,2003,2,19,1683331020.0,97.31,-4500542936415012428,No,True,False,False
405,2003,2,23,1683282240.0,23.59,4060646732831064559,No,True,False,False
406,2003,2,23,1683304140.0,11.31,-4500542936415012428,No,True,False,False
407,2003,2,24,1683302520.0,7.52,-727612092139916043,No,True,False,False
408,2003,2,25,1683279960.0,36.97,-4816289482172287511,No,True,False,False
409,2003,2,28,1683280740.0,26.46,5817218446178736267,No,True,False,False
410,2003,2,28,1683310260.0,26.67,-245178307025547046,No,True,False,False
411,2003,3,1,1683278520.0,110.08,5817218446178736267,No,True,False,False
412,2003,3,1,1683280200.0,37.63,-5475680618560174533,No,True,False,False
413,2003,3,1,1683304920.0,69.12,4060646732831064559,No,True,False,False
414,2003,3,2,1683278280.0,145.74,5817218446178736267,No,True,False,False
415,2003,3,2,1683279120.0,35.52,5817218446178736267,No,True,False,False
416,2003,3,2,1683279540.0,121.73,4060646732831064559,No,True,False,False
417,2003,3,2,1683280560.0,149.41,4060646732831064559,No,True,False,False
418,2003,3,3,1683278700.0,107.39,1913477460590765860,No,True,False,False
419,2003,3,4,1683277860.0,155.52,4060646732831064559,No,True,False,False
420,2003,3,4,1683305040.0,56.0,-245178307025547046,No,True,False,False
421,2003,3,5,1683278760.0,110.57,1913477460590765860,No,True,False,False
422,2003,3,5,1683290400.0,65.69,3952145593743244256,No,True,False,False
423,2003,3,7,1683277380.0,100.21,3527213246127876953,No,True,False,False
424,2003,3,7,1683303420.0,10.12,-1605794445852049456,No,True,False,False
425,2003,3,7,1683306300.0,-66.0,-1288082279022882052,No,True,False,False
426,2003,3,7,1683306960.0,43.6,-1288082279022882052,No,True,False,False
427,2003,3,7,1683307560.0,66.0,-1288082279022882052,No,True,False,False
428,2003,3,8,1683277560.0,137.8,1913477460590765860,No,True,False,False
429,2003,3,9,1683280020.0,36.31,5817218446178736267,No,True,False,False
430,2003,3,10,1683303240.0,11.99,3397452747792109772,No,True,False,False
431,2003,3,10,1683329040.0,57.75,-7091578704632084081,No,True,False,False
432,2003,3,11,1683279540.0,39.18,-5475680618560174533,No,True,False,False
433,2003,3,12,1683280320.0,36.1,5817218446178736267,No,True,False,False
434,2003,3,12,1683304320.0,66.77,-7146670748125200898,No,True,False,False
435,2003,3,13,1683279060.0,35.34,5817218446178736267,No,True,False,False
436,2003,3,13,1683305820.0,129.79,-8135850083113399757,No,True,False,False
437,2003,3,14,1683276180.0,39.89,-34551508091458520,No,True,False,False
438,2003,3,14,1683280260.0,42.6,4060646732831064559,No,True,False,False
439,2003,3,15,1683276480.0,50.73,-34551508091458520,No,True,False,False
440,2003,3,15,1683279000.0,37.14,-727612092139916043,No,True,False,False
441,2003,3,17,1683291480.0,56.68,-3345936507911876459,No,True,False,False
442,2003,3,18,1683278100.0,134.46,-34551508091458520,No,True,False,False
443,2003,3,19,1683275700.0,125.26,-245178307025547046,No,True,False,False
444,2003,3,20,1683302940.0,4.75,2027553650310142703,No,True,False,False
445,2003,3,21,1683277260.0,73.88,3527213246127876953,No,True,False,False
446,2003,3,21,1683307080.0,82.1,4060646732831064559,No,True,False,False
447,2003,3,22,1683280560.0,36.72,-5475680618560174533,No,True,False,False
448,2003,3,23,1683277680.0,36.89,5817218446178736267,No,True,False,False
449,2003,3,23,1683278220.0,85.26,2027553650310142703,No,True,False,False
450,2003,3,23,1683291360.0,65.01,3952145593743244256,No,True,False,False
451,2003,3,23,1683328860.0,41.11,-4500542936415012428,No,True,False,False
452,2003,3,24,1683280200.0,30.51,5817218446178736267,No,True,False,False
453,2003,3,24,1683330960.0,73.5,-1605794445852049456,No,True,False,False
454,2003,3,26,1683325680.0,12.58,-727612092139916043,No,True,False,False
455,2003,3,28,1683278640.0,76.01,4060646732831064559,No,True,False,False
456,2003,3,28,1683279240.0,764.6,1325201427189385167,No,True,False,False
457,2003,3,28,1683329400.0,57.78,7945328079774550558,No,True,False,False
458,2003,3,30,1683278100.0,117.07,-727612092139916043,No,True,False,False
459,2003,3,30,1683279120.0,28.76,-34551508091458520,No,True,False,False
460,2003,3,31,1683279480.0,60.36,-5475680618560174533,No,True,False,False
461,2003,3,31,1683289800.0,40.15,3952145593743244256,No,True,False,False
462,2003,4,1,1683280500.0,40.98,4060646732831064559,No,True,False,False
463,2003,4,1,1683303180.0,15.56,-4500542936415012428,No,True,False,False
464,2003,4,1,1683328920.0,188.4,-558490004391330221,No,True,False,False
465,2003,4,2,1683278100.0,125.74,-727612092139916043,No,True,False,False
466,2003,4,2,1683328860.0,71.04,-1605794445852049456,No,True,False,False
467,2003,4,3,1683278160.0,83.23,1913477460590765860,No,True,False,False
468,2003,4,3,1683291240.0,52.94,4055257078481058705,No,True,False,False
469,2003,4,4,1683280620.0,24.95,5817218446178736267,No,True,False,False
470,2003,4,4,1683283800.0,41.97,4060646732831064559,No,True,False,False
471,2003,4,6,1683291000.0,158.09,7945328079774550558,No,True,False,False
472,2003,4,10,1683277560.0,137.27,2027553650310142703,No,True,False,False
473,2003,4,10,1683291120.0,77.98,-3345936507911876459,No,True,False,False
474,2003,4,10,1683291360.0,53.48,-3345936507911876459,No,True,False,False
475,2003,4,10,1683304980.0,67.86,8080934608468946743,No,True,False,False
476,2003,4,10,1683318780.0,4.73,-521141999023077663,No,False,True,False
477,2003,4,11,1683277500.0,133.42,1913477460590765860,No,True,False,False
478,2003,4,12,1683280740.0,21.06,4060646732831064559,No,True,False,False
479,2003,4,12,1683328920.0,192.46,-3289339997738008669,No,False,True,False
480,2003,4,12,1683334680.0,32.56,-6733168469687845480,No,True,False,False
481,2003,4,13,1683279780.0,47.04,4060646732831064559,No,True,False,False
482,2003,4,13,1683290340.0,51.53,4055257078481058705,No,True,False,False
483,2003,4,13,1683294600.0,15.98,-86825621511712373,No,True,False,False
484,2003,4,14,1683280740.0,28.89,5817218446178736267,No,True,False,False
485,2003,4,14,1683327660.0,64.74,-1605794445852049456,No,True,False,False
486,2003,4,15,1683279600.0,62.49,-34551508091458520,No,True,False,False
487,2003,4,16,1683277200.0,119.71,1913477460590765860,No,True,False,False
488,2003,4,16,1683327900.0,70.1,-1605794445852049456,No,True,False,False
489,2003,4,17,1683278520.0,157.3,1913477460590765860,No,True,False,False
490,2003,4,17,1683334080.0,28.97,-6733168469687845480,No,True,False,False
491,2003,4,18,1683277440.0,129.36,1913477460590765860,No,True,False,False
492,2003,4,18,1683291360.0,137.71,7945328079774550558,No,True,False,False
493,2003,4,19,1683279540.0,24.82,-34551508091458520,No,True,False,False
494,2003,4,19,1683333120.0,26.8,-3265671264153192329,No,True,False,False
495,2003,4,20,1683287940.0,57.6,4055257078481058705,No,True,False,False
496,2003,4,20,1683304980.0,8.52,-4500542936415012428,No,True,False,False
497,2003,4,21,1683277860.0,154.96,-245178307025547046,No,True,False,False
498,2003,4,21,1683303240.0,9.3,2027553650310142703,No,True,False,False
499,2003,4,22,1683279720.0,31.66,5817218446178736267,No,True,False,False
500,2003,4,23,1683277620.0,19.88,-727612092139916043,No,True,False,False
501,2003,4,23,1683278220.0,120.9,-34551508091458520,No,True,False,False
502,2003,4,26,1683278640.0,137.14,3527213246127876953,No,True,False,False
503,2003,4,27,1683279720.0,50.12,5817218446178736267,No,True,False,False
504,2003,4,28,1683279060.0,39.33,4060646732831064559,No,True,False,False
505,2003,4,28,1683315060.0,21.68,838425044734233142,No,True,False,False
506,2003,4,30,1683278160.0,158.65,4060646732831064559,No,True,False,False
507,2003,4,30,1683328920.0,70.43,-5023497618971072366,No,True,False,False
508,2003,5,1,1683279300.0,35.21,-5475680618560174533,No,True,False,False
509,2003,5,1,1683316080.0,14.97,4241336128694185533,No,False,True,False
510,2003,5,1,1683335160.0,217.77,3527213246127876953,No,True,False,False
511,2003,5,2,1683278100.0,36.96,-5475680618560174533,No,True,False,False
512,2003,5,2,1683315300.0,25.0,838425044734233142,No,True,False,False
513,2003,5,3,1683278280.0,126.17,-245178307025547046,No,True,False,False
514,2003,5,3,1683279540.0,36.01,5817218446178736267,No,True,False,False
515,2003,5,3,1683281280.0,48.29,-727612092139916043,No,True,False,False
516,2003,5,3,1683282720.0,55.11,-5475680618560174533,No,True,False,False
517,2003,5,3,1683331980.0,52.86,-4500542936415012428,No,True,False,False
518,2003,5,4,1683277740.0,125.65,3527213246127876953,No,True,False,False
519,2003,5,4,1683280560.0,31.58,-727612092139916043,No,True,False,False
520,2003,5,6,1683277200.0,120.76,1913477460590765860,No,True,False,False
521,2003,5,7,1683277800.0,102.22,3527213246127876953,No,True,False,False
522,2003,5,9,1683305820.0,68.76,-3220758452254689706,No,True,False,False
523,2003,5,9,1683315900.0,28.1,838425044734233142,No,True,False,False
524,2003,5,11,1683302640.0,56.0,-1288082279022882052,No,True,False,False
525,2003,5,11,1683302880.0,-56.0,-1288082279022882052,No,True,False,False
526,2003,5,11,1683303900.0,57.97,-1288082279022882052,No,True,False,False
527,2003,5,11,1683338340.0,430.0,-6406662083475903219,No,True,False,False
528,2003,5,11,1683338460.0,222.0,1715299929786123066,No,True,False,False
529,2003,5,14,1683303780.0,10.16,-727612092139916043,No,True,False,False
530,2003,5,14,1683331140.0,30.43,8770419670485183201,No,True,False,False
531,2003,5,15,1683308040.0,-222.0,1715299929786123066,No,True,False,False
532,2003,5,15,1683308040.0,139.63,1715299929786123066,No,True,False,False
533,2003,5,15,1683313320.0,126.98,-6406662083475903219,No,True,False,False
534,2003,5,15,1683313380.0,-430.0,-6406662083475903219,No,True,False,False
535,2003,5,15,1683313620.0,116.5,7834055923142137930,No,True,False,False
536,2003,5,15,1683328860.0,144.22,838425044734233142,No,True,False,False
537,2003,5,17,1683277980.0,124.76,1913477460590765860,No,True,False,False
538,2003,5,17,1683280080.0,23.6,-5475680618560174533,No,True,False,False
539,2003,5,18,1683278460.0,160.81,3527213246127876953,No,True,False,False
540,2003,5,18,1683282300.0,35.38,-34551508091458520,No,True,False,False
541,2003,5,19,1683277620.0,70.23,3527213246127876953,No,True,False,False
542,2003,5,19,1683281520.0,40.28,5817218446178736267,No,True,False,False
543,2003,5,20,1683324120.0,14.11,-727612092139916043,No,True,False,False
544,2003,5,21,1683279180.0,41.95,-5475680618560174533,No,True,False,False
545,2003,5,21,1683298860.0,1.7,6666504894937430109,No,True,False,False
546,2003,5,23,1683279000.0,49.39,-5475680618560174533,No,True,False,False
547,2003,5,23,1683304860.0,67.53,3527213246127876953,No,True,False,False
548,2003,5,24,1683279420.0,35.62,-727612092139916043,No,True,False,False
549,2003,5,25,1683277740.0,126.02,-7421093378627544099,No,False,True,False
550,2003,5,25,1683278280.0,25.04,5817218446178736267,No,True,False,False
551,2003,5,25,1683298500.0,16.74,6135208568923449408,No,True,False,False
552,2003,5,25,1683324840.0,17.04,1913477460590765860,No,True,False,False
553,2003,5,25,1683326880.0,65.22,-1605794445852049456,No,True,False,False
554,2003,5,26,1683278940.0,145.93,-727612092139916043,No,True,False,False
555,2003,5,26,1683294240.0,15.57,9137769173591184401,No,True,False,False
556,2003,5,27,1683276660.0,140.08,-34551508091458520,No,True,False,False
557,2003,5,27,1683315720.0,34.91,838425044734233142,No,True,False,False
558,2003,5,29,1683277560.0,60.98,-727612092139916043,No,True,False,False
559,2003,5,29,1683320220.0,8.4,-521141999023077663,No,False,True,False
560,2003,5,30,1683328980.0,91.25,-5023497618971072366,No,True,False,False
561,2003,5,30,1683331380.0,74.62,-5023497618971072366,No,True,False,False
562,2003,6,1,1683277200.0,39.57,-727612092139916043,No,True,False,False
563,2003,6,1,1683279060.0,43.65,4060646732831064559,No,True,False,False
564,2003,6,1,1683327900.0,43.2,7945328079774550558,No,True,False,False
565,2003,6,1,1683328920.0,67.22,838425044734233142,No,True,False,False
566,2003,6,2,1683275640.0,73.99,5817218446178736267,No,True,False,False
567,2003,6,2,1683280740.0,44.97,5817218446178736267,No,True,False,False
568,2003,6,3,1683277440.0,117.66,5817218446178736267,No,True,False,False
569,2003,6,3,1683279660.0,32.08,-727612092139916043,No,True,False,False
570,2003,6,5,1683304800.0,73.86,-8129520121141002186,No,True,False,False
571,2003,6,6,1683278580.0,169.43,5817218446178736267,No,True,False,False
572,2003,6,6,1683279360.0,41.25,-5475680618560174533,No,True,False,False
573,2003,6,6,1683280260.0,89.13,1913477460590765860,No,True,False,False
574,2003,6,8,1683329820.0,86.31,-4500542936415012428,No,True,False,False
575,2003,6,9,1683334320.0,40.09,-5413376491460213491,No,True,False,False
576,2003,6,10,1683278340.0,118.71,2027553650310142703,No,True,False,False
577,2003,6,10,1683304680.0,4.39,5817218446178736267,No,True,False,False
578,2003,6,11,1683280500.0,42.72,5817218446178736267,No,True,False,False
579,2003,6,12,1683275700.0,67.88,-34551508091458520,No,True,False,False
580,2003,6,12,1683333600.0,33.21,-3265671264153192329,No,True,False,False
581,2003,6,13,1683277980.0,133.25,2027553650310142703,No,True,False,False
582,2003,6,13,1683279300.0,44.73,-5475680618560174533,No,True,False,False
583,2003,6,14,1683330660.0,28.18,5805127065224074672,No,False,True,False
584,2003,6,14,1683330840.0,45.32,5805127065224074672,No,False,True,False
585,2003,6,16,1683279360.0,48.11,-5475680618560174533,No,True,False,False
586,2003,6,18,1683277560.0,137.96,-727612092139916043,No,True,False,False
587,2003,6,18,1683289980.0,60.13,4055257078481058705,No,True,False,False
588,2003,6,19,1683279780.0,29.41,-34551508091458520,No,True,False,False
589,2003,6,20,1683275580.0,51.38,2027553650310142703,No,True,False,False
590,2003,6,20,1683280320.0,41.9,-727612092139916043,No,True,False,False
591,2003,6,20,1683281160.0,35.18,4060646732831064559,No,True,False,False
592,2003,6,21,1683275880.0,44.17,-5475680618560174533,No,True,False,False
593,2003,6,22,1683278760.0,150.41,5817218446178736267,No,True,False,False
594,2003,6,22,1683326880.0,12.43,-727612092139916043,No,True,False,False
595,2003,6,23,1683278460.0,102.71,1913477460590765860,No,True,False,False
596,2003,6,24,1683277740.0,100.0,-4282466774399734331,No,True,False,False
597,2003,6,24,1683303600.0,13.59,2027553650310142703,No,True,False,False
598,2003,6,27,1683274380.0,125.75,1913477460590765860,No,True,False,False
599,2003,6,28,1683280740.0,46.94,-5475680618560174533,No,True,False,False
600,2003,6,28,1683303540.0,10.55,-1605794445852049456,No,True,False,False
601,2003,6,29,1683277500.0,148.3,2027553650310142703,No,True,False,False
602,2003,6,29,1683277560.0,116.19,2027553650310142703,No,True,False,False
603,2003,6,29,1683279120.0,43.76,-727612092139916043,No,True,False,False
604,2003,6,30,1683280440.0,38.54,4060646732831064559,No,True,False,False
605,2003,7,3,1683278460.0,146.09,2027553650310142703,No,True,False,False
606,2003,7,6,1683279720.0,34.14,4060646732831064559,No,True,False,False
607,2003,7,6,1683326340.0,64.72,838425044734233142,No,True,False,False
608,2003,7,13,1683302760.0,11.09,-1605794445852049456,No,True,False,False
609,2003,7,14,1683318720.0,8.55,6455213054093379528,No,False,True,False
610,2003,7,15,1683280500.0,50.11,-727612092139916043,No,True,False,False
611,2003,7,18,1683279540.0,35.75,-34551508091458520,No,True,False,False
612,2003,7,20,1683280320.0,18.95,-727612092139916043,No,True,False,False
