Amount,Use Chip,MCC,Has Chip,Merchant Latitude,Merchant Longitude,Month,Day of Week,Day,Hour,Distance to Merchant,Latitude,Longitude,Age,Is Fraud
49.59,0.0,5300.0,1.0,29.4229,-98.526,8.0,6.0,4.0,20.0,3.926826620729533,29.45,-98.5,48.0,0.0
120.0,2.0,4829.0,1.0,29.4969,-98.4032,6.0,2.0,19.0,9.0,10.72409484545223,29.45,-98.5,48.0,0.0
36.53,0.0,7230.0,1.0,29.4229,-98.526,5.0,5.0,25.0,14.0,3.926826620729533,29.45,-98.5,48.0,0.0
80.0,0.0,4829.0,1.0,36.5246,-97.4189,5.0,4.0,17.0,10.0,793.0771724727006,29.45,-98.5,48.0,0.0
120.0,2.0,4829.0,1.0,29.4969,-98.4032,4.0,3.0,4.0,10.0,10.72409484545223,29.45,-98.5,48.0,0.0
80.0,2.0,4829.0,1.0,29.4969,-98.4032,2.0,5.0,23.0,10.0,10.72409484545223,29.45,-98.5,48.0,0.0
51.82,0.0,5300.0,1.0,29.4229,-98.526,1.0,0.0,28.0,20.0,3.926826620729533,29.45,-98.5,48.0,0.0
4.15,0.0,5814.0,1.0,36.6961,-101.4778,1.0,1.0,28.0,9.0,92.08523397031954,36.73,-102.51,42.0,0.0
6.73,0.0,5411.0,1.0,36.7283,-102.5355,1.0,2.0,22.0,9.0,2.2803971595307435,36.73,-102.51,42.0,0.0
79.0,0.0,5499.0,1.0,36.6961,-101.4778,1.0,3.0,16.0,11.0,92.08523397031954,36.73,-102.51,42.0,0.0
6.59,0.0,5812.0,1.0,36.6744,-101.7137,12.0,3.0,26.0,9.0,71.25929617556534,36.73,-102.51,41.0,0.0
-50.0,2.0,5499.0,0.0,36.6961,-101.4778,10.0,1.0,1.0,11.0,92.08523397031954,36.73,-102.51,41.0,0.0
60.0,0.0,4829.0,1.0,36.7366,-95.9251,8.0,1.0,27.0,21.0,586.6965385129356,36.73,-102.51,41.0,0.0
14.07,0.0,5814.0,1.0,36.6961,-101.4778,8.0,3.0,22.0,15.0,92.08523397031954,36.73,-102.51,41.0,0.0
6.59,0.0,5812.0,1.0,36.6744,-101.7137,6.0,6.0,30.0,9.0,71.25929617556534,36.73,-102.51,41.0,0.0
6.51,2.0,5812.0,0.0,46.921,-98.7455,6.0,5.0,22.0,8.0,1174.9562785083988,36.73,-102.51,41.0,0.0
26.23,0.0,5311.0,1.0,37.42488662030914,-91.83121755030102,5.0,1.0,28.0,13.0,949.9864907536852,36.73,-102.51,41.0,1.0
8.16,0.0,5541.0,1.0,36.7366,-95.9251,3.0,4.0,29.0,9.0,586.6965385129356,36.73,-102.51,41.0,0.0
2.87,0.0,5812.0,1.0,36.6744,-101.7137,3.0,3.0,7.0,9.0,71.25929617556534,36.73,-102.51,41.0,0.0
202.87,0.0,8011.0,1.0,32.2131,-94.7834,2.0,6.0,23.0,8.0,7.043839618173641,32.15,-94.79,54.0,0.0
212.0,0.0,3730.0,1.0,21.4352,-158.1781,2.0,1.0,11.0,15.0,6316.410936127975,32.15,-94.79,54.0,0.0
54.48,1.0,4784.0,0.0,37.42488662030914,-91.83121755030102,2.0,6.0,2.0,15.0,645.6831071285756,32.15,-94.79,54.0,0.0
22.42,0.0,5300.0,1.0,32.3836,-94.8653,2.0,6.0,2.0,2.0,26.922725891291872,32.15,-94.79,54.0,0.0
46.18,0.0,5912.0,1.0,32.126,-94.7488,12.0,1.0,17.0,11.0,4.708544402781195,32.15,-94.79,53.0,0.0
127.0,0.0,3771.0,1.0,42.2422,-83.1807,12.0,0.0,9.0,13.0,1519.1831953541955,32.15,-94.79,53.0,0.0
79.57,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,8.0,5.0,10.0,15.0,645.6831071285756,32.15,-94.79,53.0,0.0
39.73,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,5.0,6.0,19.0,15.0,645.6831071285756,32.15,-94.79,53.0,0.0
7.94,0.0,5812.0,1.0,32.8059,-94.3655,4.0,0.0,22.0,8.0,83.0948654810098,32.15,-94.79,53.0,0.0
100.0,0.0,4829.0,1.0,34.6019,-112.3264,11.0,5.0,2.0,15.0,119.4494246031363,35.29,-111.32,76.0,0.0
120.0,0.0,4829.0,1.0,34.6019,-112.3264,9.0,2.0,11.0,16.0,119.4494246031363,35.29,-111.32,76.0,0.0
157.68,1.0,4814.0,1.0,37.42488662030914,-91.83121755030102,7.0,5.0,6.0,15.0,1758.0603464141675,35.29,-111.32,76.0,0.0
76.18,0.0,4900.0,1.0,35.2257,-111.5741,4.0,2.0,3.0,22.0,24.15412403776398,35.29,-111.32,76.0,0.0
28.94,0.0,5814.0,1.0,35.2257,-111.5741,1.0,1.0,29.0,14.0,24.15412403776398,35.29,-111.32,76.0,0.0
117.62,2.0,5310.0,1.0,35.2886,-80.8209,2.0,0.0,17.0,4.0,10.994924217622328,35.19,-80.83,23.0,0.0
1.84,0.0,5942.0,1.0,35.1294,-78.8982,2.0,6.0,16.0,8.0,175.74142235033847,35.19,-80.83,23.0,0.0
26.29,0.0,5812.0,1.0,35.2886,-80.8209,2.0,1.0,11.0,12.0,10.994924217622328,35.19,-80.83,23.0,0.0
3.27,0.0,5812.0,1.0,35.2886,-80.8209,1.0,0.0,27.0,8.0,10.994924217622328,35.19,-80.83,23.0,0.0
3.24,0.0,5411.0,1.0,32.2127,-110.8829,2.0,2.0,12.0,7.0,0.4056774052179185,32.21,-110.88,67.0,0.0
65.0,0.0,5541.0,1.0,32.2127,-110.8829,12.0,0.0,23.0,8.0,0.4056774052179185,32.21,-110.88,66.0,0.0
3.33,0.0,5411.0,1.0,47.0877,-94.5847,12.0,1.0,17.0,6.0,2155.053924113116,32.21,-110.88,66.0,0.0
86.11,2.0,8043.0,1.0,32.2127,-110.8829,12.0,3.0,12.0,19.0,0.4056774052179185,32.21,-110.88,66.0,0.0
26.91,0.0,5814.0,1.0,32.2127,-110.8829,12.0,6.0,1.0,17.0,0.4056774052179185,32.21,-110.88,66.0,0.0
80.0,0.0,4829.0,1.0,32.2474,-110.9491,11.0,3.0,28.0,14.0,7.716295658531695,32.21,-110.88,66.0,0.0
99.28,0.0,5411.0,1.0,32.2127,-110.8829,11.0,4.0,15.0,10.0,0.4056774052179185,32.21,-110.88,66.0,0.0
46.41,0.0,5310.0,1.0,32.2127,-110.8829,9.0,2.0,4.0,15.0,0.4056774052179185,32.21,-110.88,66.0,0.0
2.95,0.0,5499.0,1.0,32.2127,-110.8829,7.0,0.0,22.0,6.0,0.4056774052179185,32.21,-110.88,66.0,0.0
80.0,0.0,4829.0,1.0,32.2474,-110.9491,6.0,6.0,30.0,15.0,7.716295658531695,32.21,-110.88,66.0,0.0
80.0,0.0,4829.0,1.0,32.2474,-110.9491,6.0,3.0,6.0,14.0,7.716295658531695,32.21,-110.88,66.0,0.0
13.55,0.0,5912.0,1.0,32.2127,-110.8829,5.0,4.0,31.0,16.0,0.4056774052179185,32.21,-110.88,66.0,0.0
68.49,0.0,5300.0,1.0,32.2127,-110.8829,5.0,0.0,6.0,16.0,0.4056774052179185,32.21,-110.88,66.0,0.0
72.08,0.0,4900.0,1.0,31.9883,-110.2941,4.0,0.0,29.0,18.0,60.44509682098938,32.21,-110.88,66.0,0.0
82.8,0.0,5541.0,1.0,32.2127,-110.8829,4.0,2.0,10.0,10.0,0.4056774052179185,32.21,-110.88,66.0,0.0
15.54,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,4.0,6.0,7.0,16.0,1829.171143196084,32.21,-110.88,66.0,0.0
46.55,0.0,5719.0,1.0,32.2434,-111.0179,4.0,6.0,7.0,14.0,13.49272825670462,32.21,-110.88,66.0,0.0
2.58,2.0,5812.0,1.0,32.2127,-110.8829,4.0,5.0,6.0,6.0,0.4056774052179185,32.21,-110.88,66.0,0.0
22.3,0.0,4121.0,1.0,32.2127,-110.8829,3.0,4.0,22.0,16.0,0.4056774052179185,32.21,-110.88,66.0,0.0
49.87,0.0,5541.0,1.0,32.2127,-110.8829,2.0,5.0,16.0,8.0,0.4056774052179185,32.21,-110.88,66.0,0.0
95.32,2.0,8043.0,1.0,32.2127,-110.8829,1.0,2.0,30.0,19.0,0.4056774052179185,32.21,-110.88,66.0,0.0
14.73,0.0,5541.0,1.0,37.3702,-122.2182,2.0,1.0,18.0,9.0,0.7249760605581373,37.37,-122.21,18.0,0.0
1.95,0.0,5541.0,1.0,37.94,-122.362,2.0,3.0,13.0,9.0,64.77819097156124,37.37,-122.21,18.0,0.0
11.44,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,2.0,0.0,10.0,12.0,2671.8163179356884,37.37,-122.21,18.0,0.0
11.8,0.0,5499.0,1.0,37.6004,-122.402,1.0,4.0,24.0,8.0,30.71392587850716,37.37,-122.21,18.0,0.0
5.2,0.0,5499.0,1.0,37.6004,-122.402,1.0,1.0,14.0,6.0,30.71392587850716,37.37,-122.21,18.0,0.0
11.67,0.0,5411.0,1.0,37.3702,-122.2182,1.0,6.0,5.0,9.0,0.7249760605581373,37.37,-122.21,18.0,0.0
0.68,0.0,5499.0,1.0,41.3853,-81.7044,2.0,3.0,27.0,7.0,9.845216734696614,41.47,-81.67,77.0,0.0
15.11,0.0,7210.0,1.0,41.3853,-81.7044,2.0,6.0,16.0,9.0,9.845216734696614,41.47,-81.67,77.0,0.0
0.89,0.0,5499.0,1.0,41.3853,-81.7044,2.0,1.0,11.0,16.0,9.845216734696614,41.47,-81.67,77.0,0.0
60.0,2.0,4829.0,1.0,41.4342,-81.8044,2.0,6.0,9.0,10.0,11.887454766242127,41.47,-81.67,77.0,0.0
0.81,0.0,5499.0,1.0,41.3853,-81.7044,1.0,4.0,24.0,16.0,9.845216734696614,41.47,-81.67,77.0,0.0
140.06,0.0,3509.0,1.0,40.3323,-80.081,12.0,2.0,25.0,20.0,183.94750868274056,41.47,-81.67,76.0,0.0
0.7,0.0,5499.0,1.0,40.4346,-79.8655,12.0,0.0,23.0,16.0,190.30926057564915,41.47,-81.67,76.0,0.0
11.27,0.0,5411.0,1.0,41.4342,-81.8044,11.0,6.0,24.0,12.0,11.887454766242127,41.47,-81.67,76.0,0.0
1.64,0.0,5912.0,1.0,41.3853,-81.7044,10.0,6.0,27.0,5.0,9.845216734696614,41.47,-81.67,76.0,0.0
0.72,0.0,5499.0,1.0,41.3853,-81.7044,9.0,5.0,14.0,16.0,9.845216734696614,41.47,-81.67,76.0,0.0
44.47,0.0,7995.0,1.0,37.3518,-121.8508,7.0,5.0,13.0,18.0,3450.911342872024,41.47,-81.67,76.0,0.0
0.7,0.0,5499.0,1.0,41.3853,-81.7044,7.0,4.0,5.0,7.0,9.845216734696614,41.47,-81.67,76.0,0.0
48.57,0.0,5411.0,1.0,41.4342,-81.8044,6.0,3.0,13.0,14.0,11.887454766242127,41.47,-81.67,76.0,0.0
-75.0,0.0,5541.0,1.0,41.3853,-81.7044,5.0,3.0,30.0,11.0,9.845216734696614,41.47,-81.67,76.0,0.0
90.97,0.0,7995.0,1.0,33.7882,-97.1363,5.0,1.0,28.0,18.0,1603.986964476236,41.47,-81.67,76.0,0.0
53.02,0.0,5411.0,1.0,41.4342,-81.8044,3.0,3.0,21.0,8.0,11.887454766242127,41.47,-81.67,76.0,0.0
20.0,2.0,4829.0,1.0,41.4342,-81.8044,2.0,3.0,28.0,10.0,11.887454766242127,41.47,-81.67,76.0,0.0
0.57,0.0,5411.0,1.0,41.4342,-81.8044,1.0,5.0,19.0,5.0,11.887454766242127,41.47,-81.67,76.0,0.0
0.76,0.0,5499.0,1.0,41.3853,-81.7044,1.0,6.0,6.0,8.0,9.845216734696614,41.47,-81.67,76.0,0.0
20.0,0.0,4829.0,1.0,35.7826,-91.6352,2.0,2.0,26.0,7.0,120.61555609598376,35.49,-90.35,71.0,0.0
14.74,0.0,5499.0,1.0,35.566,-90.0427,1.0,6.0,12.0,16.0,29.06448319989929,35.49,-90.35,71.0,0.0
8.51,0.0,5541.0,1.0,35.233,-90.793,10.0,2.0,23.0,13.0,49.299260292824975,35.49,-90.35,70.0,0.0
-65.0,0.0,5541.0,1.0,35.233,-90.793,9.0,5.0,21.0,16.0,49.299260292824975,35.49,-90.35,70.0,0.0
3.3,2.0,5651.0,1.0,35.4865,-90.3519,8.0,2.0,28.0,15.0,0.4255055223719398,35.49,-90.35,70.0,0.0
-100.0,0.0,5541.0,1.0,35.233,-90.793,8.0,2.0,14.0,16.0,49.299260292824975,35.49,-90.35,70.0,0.0
19.93,0.0,5411.0,1.0,34.5496,-90.6545,5.0,3.0,16.0,18.0,108.18156457283376,35.49,-90.35,70.0,0.0
9.63,0.0,5300.0,1.0,35.4865,-90.3519,2.0,4.0,15.0,16.0,0.4255055223719398,35.49,-90.35,70.0,0.0
91.29,0.0,4814.0,1.0,35.833,-90.6965,1.0,4.0,25.0,16.0,49.34140922291922,35.49,-90.35,70.0,0.0
58.65,0.0,5651.0,1.0,33.4317,-111.8469,2.0,1.0,25.0,0.0,0.9667077590261112,33.44,-111.85,37.0,0.0
52.64,1.0,5311.0,1.0,37.42488662030914,-91.83121755030102,12.0,2.0,18.0,9.0,1863.141786285411,33.44,-111.85,36.0,0.0
84.55,0.0,5912.0,1.0,33.4317,-111.8469,11.0,4.0,8.0,9.0,0.9667077590261112,33.44,-111.85,36.0,0.0
40.0,0.0,4829.0,1.0,41.1454,-87.8601,10.0,0.0,14.0,12.0,2279.1942647696314,33.44,-111.85,36.0,0.0
83.81,0.0,5411.0,1.0,33.4317,-111.8469,10.0,2.0,2.0,9.0,0.9667077590261112,33.44,-111.85,36.0,0.0
-90.0,0.0,5499.0,1.0,33.4317,-111.8469,9.0,5.0,28.0,7.0,0.9667077590261112,33.44,-111.85,36.0,0.0
78.28,0.0,5300.0,1.0,33.4321,-111.6426,6.0,1.0,11.0,10.0,19.265160653170703,33.44,-111.85,36.0,0.0
63.0,0.0,5499.0,1.0,33.4317,-111.8469,4.0,2.0,10.0,8.0,0.9667077590261112,33.44,-111.85,36.0,0.0
130.92,1.0,4814.0,1.0,37.42488662030914,-91.83121755030102,3.0,5.0,23.0,22.0,1863.141786285411,33.44,-111.85,36.0,0.0
77.62,0.0,5411.0,1.0,33.4317,-111.8469,3.0,5.0,9.0,10.0,0.9667077590261112,33.44,-111.85,36.0,0.0
462.94,0.0,5533.0,1.0,33.4368,-111.7129,3.0,3.0,7.0,16.0,12.726456245840383,33.44,-111.85,36.0,0.0
92.62,2.0,5300.0,1.0,33.4317,-111.8469,3.0,6.0,3.0,9.0,0.9667077590261112,33.44,-111.85,36.0,0.0
20.16,0.0,7538.0,1.0,33.4317,-111.8469,2.0,3.0,28.0,8.0,0.9667077590261112,33.44,-111.85,36.0,0.0
48.78,0.0,5912.0,1.0,33.4317,-111.8469,1.0,4.0,25.0,18.0,0.9667077590261112,33.44,-111.85,36.0,0.0
37.66,0.0,5300.0,1.0,33.4321,-111.6426,1.0,4.0,25.0,0.0,19.265160653170703,33.44,-111.85,36.0,0.0
75.95,1.0,5311.0,1.0,37.42488662030914,-91.83121755030102,1.0,6.0,20.0,10.0,1863.141786285411,33.44,-111.85,36.0,0.0
18.06,0.0,5814.0,1.0,33.4317,-111.8469,1.0,3.0,17.0,18.0,0.9667077590261112,33.44,-111.85,36.0,0.0
4.57,0.0,5812.0,1.0,30.9007,-94.3916,2.0,2.0,26.0,20.0,158.3874009917373,29.76,-95.38,41.0,0.0
16.76,2.0,7210.0,1.0,29.6652,-95.279,12.0,0.0,23.0,8.0,14.361792527930254,29.76,-95.38,40.0,0.0
192.82,0.0,3730.0,1.0,21.4352,-158.1781,12.0,2.0,18.0,16.0,6291.301082035577,29.76,-95.38,40.0,0.0
11.48,0.0,5411.0,1.0,29.6652,-95.279,11.0,2.0,20.0,9.0,14.361792527930254,29.76,-95.38,40.0,0.0
16.89,1.0,5815.0,1.0,37.42488662030914,-91.83121755030102,11.0,2.0,6.0,15.0,913.274852449014,29.76,-95.38,40.0,0.0
49.72,0.0,5651.0,1.0,29.6652,-95.279,6.0,0.0,10.0,11.0,14.361792527930254,29.76,-95.38,40.0,0.0
11.92,0.0,5411.0,1.0,29.6652,-95.279,4.0,6.0,21.0,9.0,14.361792527930254,29.76,-95.38,40.0,0.0
100.0,0.0,4829.0,1.0,48.1065,-123.4384,4.0,2.0,3.0,11.0,3139.2508994881864,29.76,-95.38,40.0,0.0
57.47,0.0,5541.0,1.0,29.5721,-95.1303,3.0,5.0,9.0,19.0,31.91556513162637,29.76,-95.38,40.0,0.0
1.48,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,3.0,5.0,2.0,11.0,913.274852449014,29.76,-95.38,40.0,0.0
52.23,2.0,5499.0,1.0,29.5721,-95.1303,2.0,3.0,14.0,19.0,31.91556513162637,29.76,-95.38,40.0,0.0
205.75,1.0,6300.0,1.0,37.42488662030914,-91.83121755030102,2.0,5.0,2.0,11.0,913.274852449014,29.76,-95.38,40.0,0.0
3.05,0.0,5942.0,1.0,34.1745,-118.3059,12.0,1.0,17.0,8.0,14.185629454176192,34.17,-118.46,37.0,0.0
4.13,2.0,5541.0,1.0,34.1781,-118.4574,7.0,5.0,27.0,8.0,0.9318977875721062,34.17,-118.46,37.0,0.0
16.96,2.0,5311.0,1.0,34.2001,-118.3264,6.0,6.0,9.0,14.0,12.73661927448086,34.17,-118.46,37.0,0.0
3.37,0.0,5499.0,1.0,34.1781,-118.4574,6.0,5.0,8.0,15.0,0.9318977875721062,34.17,-118.46,37.0,0.0
-50.0,0.0,5499.0,1.0,34.1781,-118.4574,5.0,3.0,9.0,15.0,0.9318977875721062,34.17,-118.46,37.0,0.0
3.97,0.0,5499.0,1.0,34.1781,-118.4574,3.0,3.0,14.0,8.0,0.9318977875721062,34.17,-118.46,37.0,0.0
3.39,0.0,5499.0,1.0,34.1781,-118.4574,2.0,6.0,3.0,8.0,0.9318977875721062,34.17,-118.46,37.0,0.0
172.28,0.0,4814.0,1.0,36.1819,-85.4408,11.0,3.0,14.0,11.0,6.389368727089034,36.15,-85.5,41.0,0.0
125.23,0.0,4814.0,1.0,41.4847,-81.8018,9.0,5.0,28.0,11.0,674.0189115830832,36.15,-85.5,41.0,0.0
80.14,0.0,5300.0,1.0,36.2178,-85.5423,8.0,2.0,28.0,13.0,8.440916337921717,36.15,-85.5,41.0,0.0
15.74,2.0,5300.0,0.0,36.2178,-85.5423,6.0,4.0,21.0,2.0,8.440916337921717,36.15,-85.5,41.0,0.0
0.0,2.0,4829.0,0.0,36.2178,-85.5423,6.0,5.0,1.0,21.0,8.440916337921717,36.15,-85.5,41.0,0.0
79.58,2.0,5411.0,0.0,36.2178,-85.5423,5.0,3.0,16.0,15.0,8.440916337921717,36.15,-85.5,41.0,0.0
64.16,2.0,5621.0,1.0,36.2178,-85.5423,5.0,4.0,10.0,13.0,8.440916337921717,36.15,-85.5,41.0,0.0
74.36,2.0,5621.0,0.0,36.2178,-85.5423,3.0,2.0,20.0,13.0,8.440916337921717,36.15,-85.5,41.0,0.0
25.59,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,1.0,6.0,26.0,13.0,462.7737624482803,36.28,-86.83,37.0,0.0
40.98,0.0,5311.0,1.0,36.1067,-86.7743,10.0,2.0,16.0,14.0,19.90778142683457,36.28,-86.83,36.0,0.0
9.21,0.0,5411.0,1.0,36.1067,-86.7743,10.0,4.0,11.0,11.0,19.90778142683457,36.28,-86.83,36.0,0.0
12.02,0.0,5499.0,1.0,36.2744,-86.8292,10.0,6.0,6.0,11.0,0.6268074490675273,36.28,-86.83,36.0,0.0
73.0,0.0,5541.0,1.0,36.7885,-89.9639,9.0,1.0,3.0,11.0,285.63659435958107,36.28,-86.83,36.0,0.0
11.98,0.0,5499.0,1.0,36.2744,-86.8292,7.0,6.0,14.0,12.0,0.6268074490675273,36.28,-86.83,36.0,0.0
3.46,2.0,5812.0,1.0,35.8143,-86.05,7.0,5.0,13.0,2.0,87.17252312188563,36.28,-86.83,36.0,0.0
25.4,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,7.0,0.0,1.0,10.0,462.7737624482803,36.28,-86.83,36.0,0.0
2.57,0.0,5942.0,1.0,36.1337,-86.8006,5.0,3.0,30.0,3.0,16.4802919133624,36.28,-86.83,36.0,0.0
70.01,0.0,7230.0,1.0,36.2744,-86.8292,4.0,2.0,17.0,6.0,0.6268074490675273,36.28,-86.83,36.0,0.0
28.93,0.0,7832.0,1.0,36.2195,-86.774,3.0,1.0,26.0,17.0,8.394862891709785,36.28,-86.83,36.0,0.0
2.75,0.0,5541.0,1.0,35.8143,-86.05,3.0,3.0,14.0,2.0,87.17252312188563,36.28,-86.83,36.0,0.0
23.38,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,2.0,2.0,13.0,10.0,462.7737624482803,36.28,-86.83,36.0,0.0
13.38,0.0,5411.0,1.0,36.2744,-86.8292,1.0,4.0,11.0,11.0,0.6268074490675273,36.28,-86.83,36.0,0.0
71.68,0.0,7538.0,1.0,40.0347,-82.8726,2.0,4.0,21.0,10.0,10.984970021428373,39.98,-82.98,19.0,0.0
30.02,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,1.0,6.0,26.0,8.0,818.4898309921485,39.98,-82.98,19.0,0.0
6.88,0.0,5541.0,1.0,25.7341,-80.4068,1.0,4.0,24.0,13.0,21.092487232528256,25.77,-80.2,50.0,0.0
6.31,0.0,5921.0,1.0,25.7341,-80.4068,1.0,6.0,19.0,15.0,21.092487232528256,25.77,-80.2,50.0,0.0
1.26,2.0,5499.0,1.0,25.6574,-80.3627,10.0,5.0,12.0,8.0,20.553590937542896,25.77,-80.2,49.0,0.0
65.12,0.0,4900.0,1.0,25.7341,-80.4068,10.0,1.0,1.0,17.0,21.092487232528256,25.77,-80.2,49.0,0.0
23.37,0.0,5300.0,1.0,25.6574,-80.3627,7.0,3.0,25.0,6.0,20.553590937542896,25.77,-80.2,49.0,0.0
-85.0,0.0,5499.0,1.0,25.7341,-80.4068,7.0,0.0,22.0,12.0,21.092487232528256,25.77,-80.2,49.0,0.0
15.18,0.0,5311.0,1.0,25.9571,-80.1814,6.0,0.0,24.0,6.0,20.887645023943502,25.77,-80.2,49.0,0.0
5.3,0.0,5921.0,1.0,25.7341,-80.4068,6.0,0.0,3.0,15.0,21.092487232528256,25.77,-80.2,49.0,0.0
13.19,0.0,5411.0,1.0,36.1316,-82.8692,4.0,5.0,6.0,15.0,1179.782272200462,25.77,-80.2,49.0,0.0
-77.0,0.0,5541.0,1.0,25.7341,-80.4068,3.0,3.0,28.0,12.0,21.092487232528256,25.77,-80.2,49.0,0.0
30.4,0.0,5310.0,1.0,25.7341,-80.4068,3.0,6.0,17.0,22.0,21.092487232528256,25.77,-80.2,49.0,0.0
72.0,0.0,5499.0,1.0,25.7341,-80.4068,3.0,6.0,10.0,12.0,21.092487232528256,25.77,-80.2,49.0,0.0
42.97,1.0,7801.0,1.0,37.42488662030914,-91.83121755030102,2.0,2.0,27.0,16.0,1697.9197020942868,25.77,-80.2,49.0,0.0
45.94,0.0,5411.0,1.0,25.7341,-80.4068,1.0,1.0,22.0,22.0,21.092487232528256,25.77,-80.2,49.0,0.0
2.15,0.0,5499.0,1.0,41.2913,-72.385,2.0,3.0,6.0,15.0,2.093714435543619,41.29,-72.36,22.0,0.0
82.06,0.0,7538.0,1.0,41.2913,-72.385,10.0,5.0,19.0,15.0,2.093714435543619,41.29,-72.36,21.0,0.0
44.84,0.0,5300.0,1.0,41.5797,-72.899,10.0,6.0,13.0,8.0,55.286978667892974,41.29,-72.36,21.0,0.0
2.15,0.0,5499.0,1.0,41.2913,-72.385,10.0,1.0,8.0,22.0,2.093714435543619,41.29,-72.36,21.0,0.0
36.71,0.0,5411.0,1.0,41.2815,-73.0287,9.0,3.0,26.0,8.0,55.8810906744893,41.29,-72.36,21.0,0.0
30.87,0.0,5300.0,1.0,41.5797,-72.899,9.0,4.0,20.0,12.0,55.286978667892974,41.29,-72.36,21.0,0.0
50.82,0.0,5499.0,1.0,41.4202,-73.1296,9.0,2.0,18.0,12.0,65.84658392849154,41.29,-72.36,21.0,0.0
2.22,0.0,5499.0,1.0,41.2913,-72.385,9.0,0.0,9.0,22.0,2.093714435543619,41.29,-72.36,21.0,0.0
83.81,0.0,5812.0,1.0,41.2913,-72.385,9.0,0.0,2.0,21.0,2.093714435543619,41.29,-72.36,21.0,0.0
6.32,0.0,5812.0,1.0,41.4087,-73.2485,9.0,6.0,1.0,13.0,75.33115533459427,41.29,-72.36,21.0,0.0
73.0,0.0,5499.0,1.0,41.4202,-73.1296,9.0,6.0,1.0,12.0,65.84658392849154,41.29,-72.36,21.0,0.0
248.26,0.0,3390.0,1.0,35.9904,-77.8468,8.0,1.0,6.0,10.0,757.5044104522825,41.29,-72.36,21.0,0.0
40.94,0.0,5813.0,1.0,41.2913,-72.385,7.0,4.0,5.0,3.0,2.093714435543619,41.29,-72.36,21.0,0.0
62.63,0.0,5912.0,1.0,41.2913,-72.385,6.0,6.0,9.0,19.0,2.093714435543619,41.29,-72.36,21.0,0.0
1.2,0.0,5499.0,1.0,41.2913,-72.385,6.0,6.0,2.0,22.0,2.093714435543619,41.29,-72.36,21.0,0.0
36.23,0.0,5813.0,1.0,41.2913,-72.385,5.0,3.0,30.0,3.0,2.093714435543619,41.29,-72.36,21.0,0.0
39.24,0.0,5942.0,1.0,41.4202,-73.1296,4.0,5.0,13.0,8.0,65.84658392849154,41.29,-72.36,21.0,0.0
2.26,0.0,5499.0,1.0,41.2913,-72.385,4.0,5.0,6.0,21.0,2.093714435543619,41.29,-72.36,21.0,0.0
0.84,0.0,5499.0,1.0,41.2913,-72.385,3.0,5.0,23.0,16.0,2.093714435543619,41.29,-72.36,21.0,0.0
35.53,0.0,7832.0,1.0,41.2815,-73.0287,3.0,1.0,12.0,22.0,55.8810906744893,41.29,-72.36,21.0,0.0
3.07,0.0,5499.0,1.0,41.2913,-72.385,1.0,5.0,5.0,22.0,2.093714435543619,41.29,-72.36,21.0,0.0
51.89,2.0,5814.0,1.0,30.6311,-88.1588,2.0,3.0,27.0,20.0,12.597718426442794,30.68,-88.04,48.0,0.0
1.67,0.0,5499.0,1.0,30.6311,-88.1588,1.0,3.0,30.0,6.0,12.597718426442794,30.68,-88.04,48.0,0.0
53.04,0.0,5812.0,1.0,32.4197,-87.0245,1.0,0.0,20.0,20.0,216.05420554058952,30.68,-88.04,48.0,0.0
3.25,0.0,5411.0,1.0,30.6474,-88.2292,12.0,6.0,29.0,8.0,18.455931915216805,30.68,-88.04,47.0,0.0
2.96,0.0,5912.0,1.0,30.6311,-88.1588,12.0,6.0,22.0,6.0,12.597718426442794,30.68,-88.04,47.0,0.0
3.51,0.0,5912.0,1.0,30.6311,-88.1588,12.0,6.0,22.0,6.0,12.597718426442794,30.68,-88.04,47.0,0.0
32.19,0.0,5310.0,1.0,30.6311,-88.1588,11.0,5.0,23.0,15.0,12.597718426442794,30.68,-88.04,47.0,0.0
2.05,0.0,5942.0,1.0,32.4197,-87.0245,10.0,0.0,14.0,6.0,216.05420554058952,30.68,-88.04,47.0,0.0
3.45,0.0,5411.0,1.0,30.6311,-88.1588,10.0,6.0,6.0,7.0,12.597718426442794,30.68,-88.04,47.0,0.0
3.51,0.0,5912.0,1.0,30.6311,-88.1588,8.0,6.0,18.0,6.0,12.597718426442794,30.68,-88.04,47.0,0.0
1.87,0.0,5541.0,1.0,30.6311,-88.1588,8.0,3.0,1.0,8.0,12.597718426442794,30.68,-88.04,47.0,0.0
3.26,0.0,5912.0,1.0,30.6311,-88.1588,6.0,4.0,21.0,6.0,12.597718426442794,30.68,-88.04,47.0,0.0
